run_id,mode_id,series_id,object,node_id,sample_index,cycle_index,cycle_counter,ts_observe,ts_start,ts_end,timestamp_tick_ns,timestamp_source,t0_ms,deadline_threshold_ms,Tper,Jper,deadline_miss,heartbeat,workload_accumulator,load_level,load_passes,error_flag,quality_flag,notes
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12472,12472,12473,,,,918698000,plc_internal_rd_loc_t_nanosecond,10,20,0.424,-9.576,0,0,77794101,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12473,12473,12474,,,,919856000,plc_internal_rd_loc_t_nanosecond,10,20,1.158,-8.842,0,0,77806575,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12474,12474,12475,,,,920500000,plc_internal_rd_loc_t_nanosecond,10,20,0.644,-9.356,0,0,77819050,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12475,12475,12476,,,,920919000,plc_internal_rd_loc_t_nanosecond,10,20,0.419,-9.581,0,0,77831526,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12476,12476,12477,,,,921496000,plc_internal_rd_loc_t_nanosecond,10,20,0.577,-9.423,0,0,77844003,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12477,12477,12478,,,,922682000,plc_internal_rd_loc_t_nanosecond,10,20,1.186,-8.814,0,0,77856481,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12478,12478,12479,,,,923317000,plc_internal_rd_loc_t_nanosecond,10,20,0.635,-9.365,0,0,77868960,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12479,12479,12480,,,,923752000,plc_internal_rd_loc_t_nanosecond,10,20,0.435,-9.565,0,0,77881440,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12480,12480,12481,,,,924311000,plc_internal_rd_loc_t_nanosecond,10,20,0.559,-9.441,0,0,77893921,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12481,12481,12482,,,,925606000,plc_internal_rd_loc_t_nanosecond,10,20,1.295,-8.705,0,0,77906403,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12482,12482,12483,,,,926208000,plc_internal_rd_loc_t_nanosecond,10,20,0.602,-9.398,0,0,77918886,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12483,12483,12484,,,,926649000,plc_internal_rd_loc_t_nanosecond,10,20,0.441,-9.559,0,0,77931370,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12484,12484,12485,,,,927851000,plc_internal_rd_loc_t_nanosecond,10,20,1.202,-8.798,0,0,77943855,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12485,12485,12486,,,,928492000,plc_internal_rd_loc_t_nanosecond,10,20,0.641,-9.359,0,0,77956341,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12486,12486,12487,,,,928912000,plc_internal_rd_loc_t_nanosecond,10,20,0.42,-9.58,0,0,77968828,0,0,0,ok,
RUN_20260502_S7_L0_IDLE_10_20_S01_R01,S7_L0_IDLE_10_20,SER_20260502_S7_L0_IDLE_10_20_S01,HW_PLC,HW_PLC,12487,12487,12488,,,,929495000,plc_internal_rd_loc_t_nanosecond,10,20,0.583,-9.417,0,0,77981316,0,0,0,ok,
