run_id,mode_id,series_id,object,node_id,sample_index,cycle_index,cycle_counter,ts_observe,ts_start,ts_end,timestamp_tick_ns,timestamp_source,t0_ms,deadline_threshold_ms,Tper,Jper,deadline_miss,heartbeat,workload_accumulator,load_level,load_passes,error_flag,quality_flag,notes
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,619,619,620,,,,557508000,plc_internal_rd_loc_t_nanosecond,10,20,6.978,-3.022,0,0,518899220,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,620,620,621,,,,563849000,plc_internal_rd_loc_t_nanosecond,10,20,6.341,-3.659,0,0,78229763,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,621,621,622,,,,570263000,plc_internal_rd_loc_t_nanosecond,10,20,6.414,-3.586,0,0,1790340466,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,622,622,623,,,,575846000,plc_internal_rd_loc_t_nanosecond,10,20,5.583,-4.417,0,0,1360271971,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,623,623,624,,,,582228000,plc_internal_rd_loc_t_nanosecond,10,20,6.382,-3.618,0,0,935516373,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,624,624,625,,,,589223000,plc_internal_rd_loc_t_nanosecond,10,20,6.995,-3.005,0,0,516081608,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,625,625,626,,,,595406000,plc_internal_rd_loc_t_nanosecond,10,20,6.183,-3.817,0,0,101976124,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,626,626,627,,,,600354000,plc_internal_rd_loc_t_nanosecond,10,20,4.948,-5.052,0,0,1840691504,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,627,627,628,,,,605313000,plc_internal_rd_loc_t_nanosecond,10,20,4.959,-5.041,0,0,1437268902,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,628,628,629,,,,610223000,plc_internal_rd_loc_t_nanosecond,10,20,4.91,-5.09,0,0,1039199901,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,629,629,630,,,,615162000,plc_internal_rd_loc_t_nanosecond,10,20,4.939,-5.061,0,0,646492949,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,630,630,631,,,,619927000,plc_internal_rd_loc_t_nanosecond,10,20,4.765,-5.235,0,0,259155982,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,631,631,632,,,,624791000,plc_internal_rd_loc_t_nanosecond,10,20,4.864,-5.136,0,0,2024681095,1,32,0,ok,
RUN_20260502_S7_L1_LIGHT_10_20_S01_R01,S7_L1_LIGHT_10_20,SER_20260502_S7_L1_LIGHT_10_20_S01,HW_PLC,HW_PLC,632,632,633,,,,629690000,plc_internal_rd_loc_t_nanosecond,10,20,4.899,-5.101,0,0,1648108930,1,32,0,ok,
