run_id,mode_id,series_id,object,node_id,sample_index,cycle_index,cycle_counter,ts_observe,ts_start,ts_end,timestamp_tick_ns,timestamp_source,t0_ms,deadline_threshold_ms,Tper,Jper,deadline_miss,heartbeat,workload_accumulator,load_level,load_passes,error_flag,quality_flag,notes
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,673,673,674,,,,708709000,plc_internal_rd_loc_t_nanosecond,75,100,74.748,-0.2519989,0,0,1649906383,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,674,674,675,,,,779627000,plc_internal_rd_loc_t_nanosecond,75,100,70.918,-4.082001,0,0,156081924,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,675,675,676,,,,849813000,plc_internal_rd_loc_t_nanosecond,75,100,70.186,-4.814003,0,0,638829370,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,676,676,677,,,,923199000,plc_internal_rd_loc_t_nanosecond,75,100,73.386,-1.613998,0,0,952758130,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,677,677,678,,,,4811000,plc_internal_rd_loc_t_nanosecond,75,100,81.612,6.612,0,0,1099969452,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,678,678,679,,,,76379000,plc_internal_rd_loc_t_nanosecond,75,100,71.568,-3.431999,0,0,1082556392,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,679,679,680,,,,146841000,plc_internal_rd_loc_t_nanosecond,75,100,70.462,-4.538002,0,0,902620198,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,680,680,681,,,,218940000,plc_internal_rd_loc_t_nanosecond,75,100,72.099,-2.901001,0,0,562253926,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,681,681,682,,,,298782000,plc_internal_rd_loc_t_nanosecond,75,100,79.842,4.842003,0,0,63558824,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,682,682,683,,,,368634000,plc_internal_rd_loc_t_nanosecond,75,100,69.852,-5.148003,0,0,1556111595,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,683,683,684,,,,442220000,plc_internal_rd_loc_t_nanosecond,75,100,73.586,-1.414001,0,0,747046193,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,684,684,685,,,,518211000,plc_internal_rd_loc_t_nanosecond,75,100,75.991,0.9909973,0,0,1933422968,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,685,685,686,,,,587557000,plc_internal_rd_loc_t_nanosecond,75,100,69.346,-5.653999,0,0,822375874,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,686,686,687,,,,657635000,plc_internal_rd_loc_t_nanosecond,75,100,70.078,-4.921997,0,0,1710965261,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,687,687,688,,,,730473000,plc_internal_rd_loc_t_nanosecond,75,100,72.838,-2.162003,0,0,306325083,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,688,688,689,,,,803935000,plc_internal_rd_loc_t_nanosecond,75,100,73.462,-1.538002,0,0,905515690,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,689,689,690,,,,882596000,plc_internal_rd_loc_t_nanosecond,75,100,78.661,3.661003,0,0,1363154683,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,690,690,691,,,,952934000,plc_internal_rd_loc_t_nanosecond,75,100,70.338,-4.662003,0,0,1681335118,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,691,691,692,,,,26455000,plc_internal_rd_loc_t_nanosecond,75,100,73.521,-1.478996,0,0,1862158243,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,692,692,693,,,,103244000,plc_internal_rd_loc_t_nanosecond,75,100,76.789,1.789001,0,0,1907717114,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,693,693,694,,,,173519000,plc_internal_rd_loc_t_nanosecond,75,100,70.275,-4.724998,0,0,1820112979,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,694,694,695,,,,246567000,plc_internal_rd_loc_t_nanosecond,75,100,73.048,-1.952003,0,0,1601438894,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,695,695,696,,,,321742000,plc_internal_rd_loc_t_nanosecond,75,100,75.175,0.1750031,0,0,1253796107,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,696,696,697,,,,392743000,plc_internal_rd_loc_t_nanosecond,75,100,71.001,-3.999001,0,0,779277674,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,697,697,698,,,,462899000,plc_internal_rd_loc_t_nanosecond,75,100,70.156,-4.844002,0,0,179984843,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,698,698,699,,,,535624000,plc_internal_rd_loc_t_nanosecond,75,100,72.725,-2.275002,0,0,1605494317,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,699,699,700,,,,612598000,plc_internal_rd_loc_t_nanosecond,75,100,76.974,1.973999,0,1,762940050,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,700,700,701,,,,682305000,plc_internal_rd_loc_t_nanosecond,75,100,69.707,-5.292999,0,1,1949382392,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,701,701,702,,,,755669000,plc_internal_rd_loc_t_nanosecond,75,100,73.364,-1.636002,0,1,871955297,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,702,702,703,,,,839523000,plc_internal_rd_loc_t_nanosecond,75,100,83.854,8.853996,0,1,1827719115,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,703,703,704,,,,908989000,plc_internal_rd_loc_t_nanosecond,75,100,69.466,-5.533997,0,1,523807800,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,704,704,705,,,,982505000,plc_internal_rd_loc_t_nanosecond,75,100,73.516,-1.484001,0,1,1257281702,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,705,705,706,,,,59915000,plc_internal_rd_loc_t_nanosecond,75,100,77.41,2.410004,0,1,1882758422,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,706,706,707,,,,128963000,plc_internal_rd_loc_t_nanosecond,75,100,69.048,-5.952003,0,1,254847369,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,707,707,708,,,,202545000,plc_internal_rd_loc_t_nanosecond,75,100,73.582,-1.417999,0,1,670617085,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,708,708,709,,,,279613000,plc_internal_rd_loc_t_nanosecond,75,100,77.068,2.068001,0,1,984676979,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,709,709,710,,,,350200000,plc_internal_rd_loc_t_nanosecond,75,100,70.587,-4.413002,0,1,1199128299,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,710,710,711,,,,422486000,plc_internal_rd_loc_t_nanosecond,75,100,72.286,-2.713997,0,1,1316064101,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,711,711,712,,,,499791000,plc_internal_rd_loc_t_nanosecond,75,100,77.305,2.305,0,1,1337585633,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,712,712,713,,,,569444000,plc_internal_rd_loc_t_nanosecond,75,100,69.653,-5.347,0,1,1265785951,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,713,713,714,,,,642834000,plc_internal_rd_loc_t_nanosecond,75,100,73.39,-1.610001,0,1,1102766303,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,714,714,715,,,,726369000,plc_internal_rd_loc_t_nanosecond,75,100,83.535,8.535004,0,1,850619745,3,512,0,ok,
RUN_20260502_S7_L3_HIGH_75_100_S01_R02,S7_L3_HIGH_75_100,SER_20260502_S7_L3_HIGH_75_100_S01,HW_PLC,HW_PLC,715,715,716,,,,795951000,plc_internal_rd_loc_t_nanosecond,75,100,69.582,-5.417999,0,1,511447525,3,512,0,ok,
